axis:latitude,axis:longitude,axis:reftime,axis:time,axis:z,data:vgrd_m
34.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.1600976586341858
34.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.020097656175494194
34.25,-121.25,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.210097312927246
34.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.780097007751465
34.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.580097198486328
34.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.020097732543945
34.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.410097599029541
34.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-1.8400976657867432
34.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.9300976395606995
34.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-2.1200976371765137
34.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-2.4500975608825684
34.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-1.8600976467132568
34.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-2.6800975799560547
34.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-1.9500975608825684
34.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-2.220097541809082
34.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-3.270097494125366
34.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-3.9400975704193115
34.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-4.440097332000732
34.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-3.970097541809082
34.0,-121.25,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.500097274780273
34.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.160097122192383
34.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.670097351074219
34.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.390097618103027
34.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.780097007751465
34.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-4.760097503662109
34.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-1.0500975847244263
34.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-1.7700976133346558
34.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.21009765565395355
34.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.029902342706918716
34.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.40009763836860657
34.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.1199023723602295
34.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.8499022722244263
34.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.709902286529541
34.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.8199023008346558
34.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.7099023461341858
34.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.08990234136581421
33.75,-121.25,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.670097351074219
33.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.490097045898438
33.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.210097312927246
33.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.830097198486328
33.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.44009780883789
33.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.310097694396973
33.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-4.860097408294678
33.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-3.160097599029541
33.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.0099023580551147
33.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.14990234375
33.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.8499022722244263
33.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.9899022579193115
33.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.579902172088623
33.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.14990234375
33.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.15990233421325684
33.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.6700976490974426
33.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.2200976461172104
33.5,-121.25,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.550097465515137
33.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.480097770690918
33.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.2900972366333
33.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.910097122192383
33.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.500097274780273
33.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.150097846984863
33.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-7.490097522735596
33.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-4.760097503662109
33.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-1.660097599029541
33.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.4399023056030273
33.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.099902391433716
33.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.86990225315094
33.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,3.009902238845825
33.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,3.529902219772339
33.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.9799022674560547
33.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.7200976610183716
33.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-1.2400976419448853
33.25,-121.25,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.410097122192383
33.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.420097351074219
33.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.170097351074219
33.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.560097694396973
33.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.930097579956055
33.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.590097427368164
33.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.150097846984863
33.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.460097312927246
33.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-4.250097751617432
33.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-1.8300975561141968
33.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.0099023580551147
33.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.3399022817611694
33.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.089902400970459
33.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.3699023723602295
33.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.3799023628234863
33.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.059902310371399
33.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.3100976347923279
33.0,-121.25,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.050097465515137
33.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.810097694396973
33.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.580097198486328
33.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.110097885131836
33.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.560097694396973
33.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.01009750366211
33.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-7.580097675323486
33.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.960097312927246
33.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-5.98009729385376
33.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-4.420097351074219
33.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-2.1400976181030273
33.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.4699023365974426
33.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.5199023485183716
33.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.089902400970459
33.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.4999022483825684
33.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.5599021911621094
33.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.2699023485183716
32.75,-121.25,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.920097351074219
32.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.340097427368164
32.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.800097465515137
32.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.270097732543945
32.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-7.770097255706787
32.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-7.32009744644165
32.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.880097389221191
32.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.60009765625
32.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.090097427368164
32.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-5.240097522735596
32.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-3.6900975704193115
32.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.8600976467132568
32.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.9899023175239563
32.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.8299022912979126
32.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.2299022674560547
32.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,2.2399022579193115
32.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.64990234375
32.5,-121.25,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-10.390097618103027
32.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-9.630097389221191
32.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.810097694396973
32.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-8.160097122192383
32.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-7.340097427368164
32.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.800097465515137
32.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.370097637176514
32.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-6.000097751617432
32.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-5.940097332000732
32.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-5.460097312927246
32.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-4.590097427368164
32.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-2.7600975036621094
32.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,-0.7800976634025574
32.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.37990233302116394
32.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.9999023079872131
32.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,1.059902310371399
32.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T09:00:00",10.0,0.8099023103713989
34.75,-121.25,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-8.351025581359863
34.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-7.211025238037109
34.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-7.561025142669678
34.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.921025276184082
34.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.111025333404541
34.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.8310253620147705
34.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.7810254096984863
34.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.4010252952575684
34.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.231025457382202
34.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.5110254287719727
34.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-3.731025218963623
34.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-3.2710254192352295
34.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.47102537751197815
34.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.2989746034145355
34.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.36897459626197815
34.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.6089745759963989
34.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,1.108974575996399
34.5,-121.25,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.751025199890137
34.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.021025657653809
34.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-8.90102481842041
34.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-5.031025409698486
34.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-3.0910253524780273
34.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.3810253143310547
34.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-3.411025285720825
34.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-4.311025142669678
34.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-4.031025409698486
34.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-4.441025257110596
34.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-4.201025485992432
34.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-5.071025371551514
34.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.7810254096984863
34.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.1710253953933716
34.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.15102538466453552
34.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.7110253572463989
34.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.6210253834724426
34.25,-121.25,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.71102523803711
34.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.101025581359863
34.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.521024703979492
34.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-8.691024780273438
34.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-4.77102518081665
34.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.051025390625
34.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.3210253715515137
34.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.811025381088257
34.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.301025390625
34.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.461025357246399
34.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.231025457382202
34.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.8710253238677979
34.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.221025228500366
34.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-3.421025276184082
34.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-4.061025142669678
34.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-4.431025505065918
34.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-4.261025428771973
34.0,-121.25,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-11.081025123596191
34.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.691024780273438
34.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.031024932861328
34.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.851025581359863
34.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-8.061025619506836
34.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.261025309562683
34.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.9710253477096558
34.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.3210253715515137
34.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.9410253763198853
34.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.5410254001617432
34.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.3410253524780273
34.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.018974609673023224
34.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,1.0889745950698853
34.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,1.0589746236801147
34.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.27897459268569946
34.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.698974609375
34.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.6510253548622131
33.75,-121.25,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.9910249710083
33.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.811025619506836
33.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.311025619506836
33.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.951025009155273
33.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.731024742126465
33.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-5.621025085449219
33.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.061025381088257
33.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.3810253143310547
33.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.0010253190994263
33.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.501025378704071
33.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.2110253870487213
33.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.698974609375
33.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,1.598974585533142
33.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,1.098974585533142
33.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.6310253739356995
33.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.3910253047943115
33.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.461025357246399
33.5,-121.25,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.851025581359863
33.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.4910249710083
33.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.071024894714355
33.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.771024703979492
33.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.821024894714355
33.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.561025619506836
33.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-5.031025409698486
33.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.621025323867798
33.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.6610254049301147
33.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.9410253763198853
33.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.0210254192352295
33.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.0010253905784338713
33.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,1.3189746141433716
33.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,1.8389745950698853
33.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.7789745926856995
33.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.4910253286361694
33.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-2.2610254287719727
33.25,-121.25,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.871025085449219
33.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.431025505065918
33.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.041025161743164
33.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.751025199890137
33.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.40102481842041
33.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.921025276184082
33.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-7.751025199890137
33.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-5.151025295257568
33.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-3.3910253047943115
33.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.861025333404541
33.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.511025309562683
33.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.111025333404541
33.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.07102538645267487
33.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.8789746165275574
33.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,0.9389745593070984
33.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-0.4510253667831421
33.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-1.211025357246399
33.0,-121.25,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.981024742126465
33.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-10.381025314331055
33.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.831025123596191
33.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.511025428771973
33.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.15102481842041
33.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-14T12:00:00",10.0,-9.081025123596191
