axis:latitude,axis:longitude,axis:reftime,axis:time,axis:z,data:ugrd_m
34.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,5.068518161773682
34.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,1.5585180521011353
34.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,0.05851806327700615
34.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-1.391481876373291
34.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-2.08148193359375
34.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-0.5114819407463074
34.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-0.001481933519244194
34.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,1.0385180711746216
34.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,0.6385180354118347
34.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-0.7414819002151489
34.0,-121.25,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.148517608642578
34.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.808517932891846
34.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.718518257141113
34.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.278517723083496
34.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.75851821899414
34.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.278517723083496
34.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.00851821899414
34.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.82851791381836
34.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.938517570495605
34.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,2.6285181045532227
34.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-2.951481819152832
34.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-2.4814817905426025
34.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-2.7914819717407227
34.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-1.391481876373291
34.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,1.0485180616378784
34.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-0.6414819359779358
34.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-2.711481809616089
33.75,-121.25,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.158517837524414
33.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.728518009185791
33.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.888518333435059
33.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.91851806640625
33.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.888517379760742
33.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.60851764678955
33.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.728517532348633
33.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.998517990112305
33.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.478517532348633
33.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,6.238517761230469
33.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,2.0785179138183594
33.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-0.31148192286491394
33.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-0.5514819025993347
33.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-1.6514818668365479
33.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-1.4214818477630615
33.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-1.5914819240570068
33.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-1.33148193359375
33.5,-121.25,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.038517951965332
33.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.738517761230469
33.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.628518104553223
33.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.838518142700195
33.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.118517875671387
33.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.218517303466797
33.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,14.068517684936523
33.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,14.638517379760742
33.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,14.728517532348633
33.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.57851791381836
33.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,6.398518085479736
33.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,3.4585180282592773
33.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,1.1185179948806763
33.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-1.4614819288253784
33.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-3.501481771469116
33.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-2.391481876373291
33.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-0.3214819133281708
33.25,-121.25,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.718517780303955
33.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.66851806640625
33.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.278517723083496
33.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.438517570495605
33.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.708518028259277
33.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,12.32851791381836
33.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.898517608642578
33.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.778517723083496
33.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,15.088518142700195
33.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,12.398517608642578
33.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.868517875671387
33.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,6.928517818450928
33.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,4.568518161773682
33.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,2.3185179233551025
33.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-0.09148193150758743
33.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,-1.491481900215149
33.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,0.028518065810203552
33.0,-121.25,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.348517894744873
33.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.558517932891846
33.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.088518142700195
33.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.07851791381836
33.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.288517951965332
33.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.628518104553223
33.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,12.888517379760742
33.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.07851791381836
33.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,14.308517456054688
33.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,12.958518028259277
33.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.368517875671387
33.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.348517417907715
33.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.928518295288086
33.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.158517837524414
33.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,4.6385178565979
33.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,2.048517942428589
33.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,1.1385180950164795
32.75,-121.25,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.008517742156982
32.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.358518123626709
32.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.928517818450928
32.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.82851791381836
32.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.838518142700195
32.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.978517532348633
32.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.798518180847168
32.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,12.198517799377441
32.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,13.07851791381836
32.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,12.798518180847168
32.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.228517532348633
32.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.26851749420166
32.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.748517990112305
32.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.748517990112305
32.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,6.838518142700195
32.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,4.218517780303955
32.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,2.348517894744873
32.5,-121.25,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,6.678517818450928
32.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.218517780303955
32.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.728518009185791
32.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.438517570495605
32.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.35851764678955
32.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.308517456054688
32.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.848517417907715
32.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.26851749420166
32.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.698517799377441
32.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,11.478517532348633
32.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,10.60851764678955
32.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,9.628518104553223
32.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,8.82851791381836
32.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,7.908517837524414
32.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,6.598517894744873
32.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,4.758517742156982
32.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T06:00:00",10.0,3.3285179138183594
34.75,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.352265357971191
34.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.272265434265137
34.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,4.912265300750732
34.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,1.8522655963897705
34.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,1.2522655725479126
34.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.7477343082427979
34.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.987734317779541
34.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-0.8577343821525574
34.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.15226562321186066
34.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,2.522265672683716
34.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,5.772265434265137
34.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,8.632265090942383
34.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.562265396118164
34.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.072265625
34.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.952265739440918
34.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,12.522265434265137
34.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.272265434265137
34.5,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.612265586853027
34.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.032265663146973
34.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,6.902265548706055
34.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,3.76226544380188
34.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,2.4822654724121094
34.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.4822656214237213
34.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.3677343130111694
34.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-0.6477343440055847
34.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.27226561307907104
34.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.9422656297683716
34.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-0.7177343368530273
34.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.7177343368530273
34.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,1.5022655725479126
34.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,4.732265472412109
34.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,6.312265396118164
34.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,4.552265644073486
34.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,3.26226544380188
34.25,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,6.992265701293945
34.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.442265510559082
34.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,8.142265319824219
34.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.442265510559082
34.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.552265167236328
34.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,8.962265014648438
34.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.132265567779541
34.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,3.5422656536102295
34.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.1922656148672104
34.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-0.2377343624830246
34.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.3677343130111694
34.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.4677343368530273
34.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-0.11773437261581421
34.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.052265625447034836
34.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,1.0422656536102295
34.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.2322656214237213
34.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-0.5477343797683716
34.0,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,6.972265243530273
34.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.742265224456787
34.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,8.522265434265137
34.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,10.302265167236328
34.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.892265319824219
34.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,12.472265243530273
34.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.16226577758789
34.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,10.872265815734863
34.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.662265300750732
34.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,1.2522655725479126
34.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.477734327316284
34.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.5277342796325684
34.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-3.11773419380188
34.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.087734341621399
34.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,1.0022655725479126
34.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.237734317779541
34.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.3377342224121094
33.75,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.062265396118164
33.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.812265396118164
33.75,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,8.902265548706055
33.75,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.972265243530273
33.75,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.92226505279541
33.75,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.152265548706055
33.75,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.022265434265137
33.75,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.032265663146973
33.75,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.092265605926514
33.75,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,4.572265625
33.75,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.6622655987739563
33.75,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.9777343273162842
33.75,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.5177342891693115
33.75,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.627734422683716
33.75,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.7977343797683716
33.75,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.047734260559082
33.75,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.177734375
33.5,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.172265529632568
33.5,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.732265472412109
33.5,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.052265167236328
33.5,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.752264976501465
33.5,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.042264938354492
33.5,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,12.92226505279541
33.5,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.292264938354492
33.5,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,14.372264862060547
33.5,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,12.542264938354492
33.5,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,8.17226505279541
33.5,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,5.982265472412109
33.5,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,2.9222655296325684
33.5,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-0.9977343678474426
33.5,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-3.6277341842651367
33.5,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-4.807734489440918
33.5,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.6577343940734863
33.5,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.08226562291383743
33.25,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.242265701293945
33.25,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.602265357971191
33.25,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,8.752264976501465
33.25,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.612265586853027
33.25,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,10.452265739440918
33.25,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.942265510559082
33.25,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.2622652053833
33.25,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.822265625
33.25,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.812265396118164
33.25,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.41226577758789
33.25,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.222265243530273
33.25,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,6.162265300750732
33.25,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,2.742265462875366
33.25,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.3522656261920929
33.25,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-1.5077342987060547
33.25,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,-2.0077342987060547
33.25,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,0.43226560950279236
33.0,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.172265529632568
33.0,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.422265529632568
33.0,-120.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,8.292265892028809
33.0,-120.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.16226577758789
33.0,-120.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,10.022265434265137
33.0,-119.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.212265014648438
33.0,-119.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,12.552265167236328
33.0,-119.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.192265510559082
33.0,-119.25000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,13.812265396118164
33.0,-118.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,11.972265243530273
33.0,-118.75000000000001,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,10.612265586853027
33.0,-118.49999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,9.48226547241211
33.0,-118.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.432265281677246
33.0,-117.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,5.552265644073486
33.0,-117.75000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,3.7822654247283936
33.0,-117.49999999999999,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,1.8322656154632568
33.0,-117.25000000000003,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,1.132265567779541
32.75,-121.25,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.012265682220459
32.75,-120.99999999999997,"2022-05-05T00:00:00","2022-05-09T07:00:00",10.0,7.212265491485596
